client_id,month,equity_pct,bonds_pct,crypto_pct,volatility,return,risk_level
C0106,2024-10,46.36,33.56,20.08,17.81,0.0728,High
C0106,2024-11,49.03,31.69,19.28,14.4,0.0516,High
C0106,2024-12,67.15,6.69,26.16,25.82,0.1196,High
C0107,2024-01,26.1,69.73,4.17,5.46,0.0383,Low
C0107,2024-02,23.22,76.61,0.17,5.83,0.0785,Low
C0107,2024-03,12.03,85.79,2.18,3.76,0.0263,Low
C0107,2024-04,27.29,68.73,3.98,2.98,0.0496,Low
C0107,2024-05,12.61,86.66,0.73,7.26,-0.0145,Low
C0107,2024-06,12.67,84.08,3.25,7.21,0.0844,Low
C0107,2024-07,30.7,66.17,3.13,2.45,0.0446,Low
C0107,2024-08,16.5,81.57,1.93,7.66,0.0313,Low
C0107,2024-09,25.26,70.57,4.17,6.26,0.0537,Low
C0107,2024-10,16.87,79.93,3.2,4.05,0.0358,Low
C0107,2024-11,34.94,63.74,1.32,3.67,0.0609,Low
C0107,2024-12,30.91,64.22,4.87,7.85,0.0735,Low
C0108,2024-01,30.55,66.22,3.23,5.88,0.0554,Low
C0108,2024-02,34.56,60.88,4.56,4.63,0.0406,Low
C0108,2024-03,11.0,87.19,1.81,6.96,0.0299,Low
C0108,2024-04,11.38,86.49,2.13,4.81,0.0649,Low
C0108,2024-05,33.21,63.58,3.21,3.87,0.0418,Low
C0108,2024-06,34.31,63.89,1.8,4.87,0.05,Low
C0108,2024-07,18.88,77.71,3.41,5.97,0.0258,Low
C0108,2024-08,17.89,81.48,0.63,5.93,0.0561,Low
C0108,2024-09,10.99,86.02,2.99,7.22,0.0364,Low
C0108,2024-10,21.49,78.13,0.38,6.02,0.0587,Low
C0108,2024-11,30.53,68.25,1.22,4.53,0.051,Low
C0108,2024-12,14.81,84.68,0.51,7.47,0.0026,Low
C0109,2024-01,66.6,22.42,10.98,27.19,-0.0815,High
C0109,2024-02,59.12,29.05,11.83,25.62,0.0152,High
C0109,2024-03,60.39,25.88,13.73,15.39,0.1298,High
C0109,2024-04,40.61,48.41,10.98,22.31,0.0833,High
C0109,2024-05,68.69,14.78,16.53,18.29,-0.001,High
C0109,2024-06,40.94,34.36,24.7,23.26,0.1263,High
C0109,2024-07,60.33,14.84,24.83,24.15,0.0479,High
C0109,2024-08,44.41,42.99,12.6,24.17,-0.0165,High
C0109,2024-09,70.06,0.69,29.25,23.31,0.1227,High
C0109,2024-10,61.64,12.73,25.63,24.66,0.1866,High
C0109,2024-11,69.21,19.67,11.12,25.46,0.0427,High
C0109,2024-12,62.42,21.3,16.28,29.24,0.1471,High
C0110,2024-01,24.5,74.67,0.83,6.27,0.0332,Low
C0110,2024-02,22.36,73.07,4.57,3.27,0.0402,Low
C0110,2024-03,13.61,82.6,3.79,5.0,0.0228,Low
C0110,2024-04,13.92,82.66,3.42,5.56,0.0523,Low
C0110,2024-05,28.87,69.58,1.55,4.69,0.0495,Low
C0110,2024-06,17.31,81.22,1.47,4.13,0.0399,Low
C0110,2024-07,24.12,74.62,1.26,7.49,0.0547,Low
C0110,2024-08,12.59,84.13,3.28,7.44,0.0337,Low
C0110,2024-09,14.22,80.94,4.84,4.72,0.0451,Low
C0110,2024-10,17.54,81.52,0.94,3.82,0.0443,Low
C0110,2024-11,12.32,86.96,0.72,2.63,0.0477,Low
C0110,2024-12,13.54,85.81,0.65,5.86,0.0313,Low
C0111,2024-01,12.44,86.73,0.83,7.54,0.0262,Low
C0111,2024-02,26.39,70.92,2.69,6.06,0.066,Low
C0111,2024-03,27.07,69.79,3.14,3.6,0.0467,Low
C0111,2024-04,32.27,64.88,2.85,6.99,0.038,Low
C0111,2024-05,34.79,64.39,0.82,6.15,0.0621,Low
C0111,2024-06,12.68,83.42,3.9,7.46,0.0268,Low
C0111,2024-07,19.57,77.28,3.15,4.58,0.0185,Low
C0111,2024-08,29.05,66.27,4.68,7.64,0.0364,Low
C0111,2024-09,14.37,81.26,4.37,6.42,0.0405,Low
C0111,2024-10,16.7,78.74,4.56,5.8,0.0428,Low
C0111,2024-11,28.02,70.69,1.29,6.32,0.0441,Low
C0111,2024-12,25.67,73.6,0.73,6.94,0.0375,Low
C0112,2024-01,26.3,71.67,2.03,5.58,0.0415,Low
C0112,2024-02,30.49,64.51,5.0,3.27,0.0555,Low
C0112,2024-03,16.63,80.06,3.31,7.79,0.0424,Low
C0112,2024-04,29.88,69.44,0.68,7.86,0.066,Low
C0112,2024-05,34.11,65.07,0.82,3.8,0.0448,Low
C0112,2024-06,30.4,67.71,1.89,2.53,0.0437,Low
C0112,2024-07,18.55,76.54,4.91,5.78,0.0246,Low
C0112,2024-08,34.66,61.24,4.1,3.69,0.0489,Low
C0112,2024-09,11.75,87.97,0.28,2.72,0.0421,Low
C0112,2024-10,22.42,73.37,4.21,4.68,0.0482,Low
C0112,2024-11,27.71,68.63,3.66,3.04,0.0607,Low
C0112,2024-12,11.77,86.42,1.81,5.21,0.0165,Low
C0113,2024-01,56.61,17.07,26.32,19.78,0.1149,High
C0113,2024-02,71.03,10.75,18.22,22.88,0.1773,High
C0113,2024-03,62.05,19.6,18.35,14.6,0.0679,High
C0113,2024-04,47.4,27.88,24.72,17.76,0.1094,High
C0113,2024-05,57.71,29.04,13.25,29.28,0.2014,High
C0113,2024-06,45.04,44.79,10.17,12.36,0.0457,High
C0113,2024-07,60.53,20.36,19.11,21.32,0.0821,High
C0113,2024-08,65.14,16.01,18.85,25.18,0.0772,High
C0113,2024-09,48.16,25.58,26.26,22.59,0.0404,High
C0113,2024-10,61.98,11.42,26.6,19.48,0.0501,High
C0113,2024-11,49.04,23.62,27.34,24.05,0.0383,High
C0113,2024-12,47.15,30.31,22.54,18.46,-0.0808,High
C0114,2024-01,56.8,23.48,19.72,22.19,0.1985,High
C0114,2024-02,60.52,19.63,19.85,15.46,0.066,High
C0114,2024-03,56.23,28.85,14.92,28.47,0.1074,High
C0114,2024-04,58.66,18.71,22.63,21.77,0.0778,High
C0114,2024-05,44.52,37.96,17.52,13.78,0.0356,High
C0114,2024-06,67.23,18.36,14.41,14.96,0.1755,High
C0114,2024-07,54.22,17.25,28.53,24.79,0.1329,High
C0114,2024-08,42.95,27.36,29.69,24.0,-0.1017,High
C0114,2024-09,49.99,28.29,21.72,13.97,0.0283,High
C0114,2024-10,65.11,9.35,25.54,24.12,0.1461,High
C0114,2024-11,61.51,10.64,27.85,13.42,0.0469,High
C0114,2024-12,74.58,7.63,17.79,25.19,0.029,High
C0115,2024-01,36.36,58.53,5.11,8.53,0.0174,Medium
C0115,2024-02,30.59,55.98,13.43,14.69,0.0401,Medium
C0115,2024-03,40.25,53.35,6.4,6.06,0.0751,Medium
C0115,2024-04,34.39,61.53,4.08,13.11,0.0728,Medium
C0115,2024-05,48.49,48.93,2.58,11.6,0.0228,Medium
C0115,2024-06,53.09,34.37,12.54,9.6,0.03,Medium
C0115,2024-07,58.42,34.3,7.28,12.95,0.1051,Medium
C0115,2024-08,57.23,39.63,3.14,14.43,0.0607,Medium
C0115,2024-09,54.76,32.95,12.29,7.81,0.0817,Medium
C0115,2024-10,38.67,46.95,14.38,6.45,0.0735,Medium
C0115,2024-11,34.5,56.51,8.99,11.18,0.0823,Medium
C0115,2024-12,49.98,37.33,12.69,6.12,0.0723,Medium
C0116,2024-01,43.78,47.73,8.49,6.65,0.0628,Medium
C0116,2024-02,52.95,38.74,8.31,7.34,0.1104,Medium
C0116,2024-03,49.45,46.31,4.24,13.85,0.0148,Medium
C0116,2024-04,58.87,32.39,8.74,6.66,0.0771,Medium
C0116,2024-05,48.81,45.9,5.29,13.23,-0.0623,Medium
C0116,2024-06,52.61,43.67,3.72,10.92,0.065,Medium
C0116,2024-07,46.39,50.45,3.16,9.76,0.0741,Medium
C0116,2024-08,33.87,54.77,11.36,6.91,0.0529,Medium
C0116,2024-09,48.69,44.68,6.63,13.1,0.0883,Medium
C0116,2024-10,37.07,51.65,11.28,13.86,0.0095,Medium
C0116,2024-11,33.8,52.93,13.27,11.34,0.056,Medium
C0116,2024-12,34.83,54.07,11.1,12.83,0.0211,Medium
C0117,2024-01,22.66,73.27,4.07,7.62,0.061,Low
C0117,2024-02,23.39,74.64,1.97,7.09,0.0445,Low
C0117,2024-03,22.32,75.32,2.36,4.94,0.0481,Low
C0117,2024-04,20.08,78.25,1.67,4.95,0.0464,Low
C0117,2024-05,24.32,74.49,1.19,6.76,0.0012,Low
C0117,2024-06,12.67,86.14,1.19,7.7,0.0338,Low
C0117,2024-07,17.63,81.53,0.84,4.76,0.0468,Low
C0117,2024-08,23.8,74.42,1.78,4.68,0.0167,Low
C0117,2024-09,34.13,63.98,1.89,3.55,0.0465,Low
C0117,2024-10,28.99,69.98,1.03,6.26,0.0158,Low
C0117,2024-11,10.53,87.38,2.09,6.66,0.0529,Low
C0117,2024-12,15.12,81.17,3.71,2.31,0.0287,Low
C0118,2024-01,46.93,25.58,27.49,18.35,0.0347,High
C0118,2024-02,71.71,15.76,12.53,15.21,0.1337,High
C0118,2024-03,57.25,31.11,11.64,15.53,0.1043,High
C0118,2024-04,59.07,25.54,15.39,24.64,0.0633,High
C0118,2024-05,63.06,7.16,29.78,16.77,0.0782,High
C0118,2024-06,43.98,45.94,10.08,29.99,0.0772,High
C0118,2024-07,68.08,6.19,25.73,21.18,0.0434,High
C0118,2024-08,49.96,32.52,17.52,25.61,0.0403,High
C0118,2024-09,58.89,29.56,11.55,12.32,0.066,High
C0118,2024-10,72.66,4.59,22.75,26.43,0.0237,High
C0118,2024-11,56.33,26.44,17.23,13.95,0.0912,High
C0118,2024-12,45.88,33.87,20.25,20.77,0.1017,High
C0119,2024-01,58.38,32.08,9.54,10.86,0.099,Medium
C0119,2024-02,34.08,53.05,12.87,7.39,0.0835,Medium
C0119,2024-03,39.03,55.73,5.24,9.35,0.0537,Medium
C0119,2024-04,42.22,42.95,14.83,6.5,0.0361,Medium
C0119,2024-05,34.26,63.05,2.69,11.63,0.1577,Medium
C0119,2024-06,46.85,48.93,4.22,7.78,0.0902,Medium
C0119,2024-07,39.56,50.72,9.72,7.89,0.0453,Medium
C0119,2024-08,34.07,62.04,3.89,12.28,0.0874,Medium
C0119,2024-09,49.28,38.54,12.18,14.44,0.0323,Medium
C0119,2024-10,37.3,49.75,12.95,7.88,0.0754,Medium
C0119,2024-11,32.18,56.68,11.14,9.62,0.066,Medium
C0119,2024-12,32.71,52.97,14.32,8.33,0.0794,Medium
C0120,2024-01,42.06,55.27,2.67,10.47,0.0463,Medium
C0120,2024-02,40.52,47.43,12.05,13.23,0.0264,Medium
C0120,2024-03,34.6,58.63,6.77,9.36,0.0661,Medium
C0120,2024-04,51.22,44.31,4.47,9.3,0.0486,Medium
C0120,2024-05,33.17,56.66,10.17,7.09,0.0871,Medium
C0120,2024-06,57.34,33.46,9.2,7.57,0.0274,Medium
C0120,2024-07,41.36,45.68,12.96,11.8,0.0978,Medium
C0120,2024-08,56.82,29.22,13.96,6.85,0.0827,Medium
C0120,2024-09,46.32,42.05,11.63,12.81,0.0234,Medium
C0120,2024-10,53.92,34.72,11.36,6.78,0.078,Medium
C0120,2024-11,43.92,51.82,4.26,9.04,0.0557,Medium
C0120,2024-12,46.5,43.45,10.05,11.97,0.0564,Medium
C0121,2024-01,47.54,40.05,12.41,27.33,0.0689,High
C0121,2024-02,74.35,13.7,11.95,17.46,0.1459,High
C0121,2024-03,62.34,20.66,17.0,28.71,0.0887,High
C0121,2024-04,60.68,16.27,23.05,16.6,0.0517,High
C0121,2024-05,52.76,20.37,26.87,15.51,0.0998,High
C0121,2024-06,66.68,9.05,24.27,15.74,0.1516,High
C0121,2024-07,59.91,12.74,27.35,19.78,0.0897,High
C0121,2024-08,45.0,37.21,17.79,29.13,0.1178,High
C0121,2024-09,51.19,21.45,27.36,27.86,0.0336,High
C0121,2024-10,65.36,18.41,16.23,26.09,0.0637,High
C0121,2024-11,55.49,24.8,19.71,26.0,0.0027,High
C0121,2024-12,53.16,29.49,17.35,21.47,-0.057,High
C0122,2024-01,52.66,26.85,20.49,24.07,0.014,High
C0122,2024-02,72.67,2.86,24.47,22.39,0.0312,High
C0122,2024-03,62.67,26.74,10.59,23.13,0.2832,High
C0122,2024-04,52.58,35.79,11.63,15.48,0.0993,High
C0122,2024-05,73.28,8.55,18.17,20.4,0.1076,High
C0122,2024-06,57.81,27.33,14.86,25.41,0.2126,High
C0122,2024-07,45.89,40.31,13.8,20.29,0.0098,High
C0122,2024-08,62.58,14.4,23.02,26.84,0.0221,High
C0122,2024-09,54.62,33.92,11.46,16.93,0.074,High
C0122,2024-10,64.84,25.01,10.15,21.33,0.0928,High
C0122,2024-11,41.32,37.3,21.38,28.57,0.08,High
C0122,2024-12,56.04,15.06,28.9,24.12,0.1285,High
C0123,2024-01,21.64,77.16,1.2,4.82,0.0752,Low
C0123,2024-02,18.92,80.26,0.82,5.02,0.0219,Low
C0123,2024-03,30.76,65.92,3.32,4.03,0.0582,Low
C0123,2024-04,34.2,61.35,4.45,5.6,0.0615,Low
C0123,2024-05,23.25,76.61,0.14,3.48,0.0646,Low
C0123,2024-06,23.93,72.36,3.71,3.68,0.0388,Low
C0123,2024-07,24.12,75.44,0.44,4.48,0.0537,Low
C0123,2024-08,34.77,63.84,1.39,4.99,0.0651,Low
C0123,2024-09,18.24,79.56,2.2,7.14,0.0574,Low
C0123,2024-10,15.08,80.55,4.37,2.36,0.0453,Low
C0123,2024-11,32.21,66.14,1.65,3.89,0.0564,Low
C0123,2024-12,11.2,87.04,1.76,7.14,0.0381,Low
C0124,2024-01,35.98,56.5,7.52,9.47,0.0611,Medium
C0124,2024-02,45.15,40.0,14.85,10.19,0.0773,Medium
C0124,2024-03,31.75,62.84,5.41,9.92,0.0294,Medium
C0124,2024-04,47.72,40.9,11.38,14.47,0.1061,Medium
C0124,2024-05,56.45,34.85,8.7,12.97,0.1365,Medium
C0124,2024-06,33.44,62.92,3.64,10.77,0.1175,Medium
C0124,2024-07,38.07,59.66,2.27,12.51,0.055,Medium
C0124,2024-08,46.18,39.23,14.59,10.36,0.0574,Medium
C0124,2024-09,31.91,58.92,9.17,13.57,0.0825,Medium
C0124,2024-10,35.74,54.26,10.0,9.65,0.0518,Medium
C0124,2024-11,31.24,62.25,6.51,8.39,0.0613,Medium
C0124,2024-12,38.04,49.41,12.55,6.5,0.0666,Medium
C0125,2024-01,32.12,53.74,14.14,12.9,0.1028,Medium
C0125,2024-02,49.42,35.98,14.6,12.43,0.0909,Medium
C0125,2024-03,57.74,33.54,8.72,7.05,0.0466,Medium
C0125,2024-04,47.78,43.95,8.27,11.6,0.0666,Medium
C0125,2024-05,30.3,65.17,4.53,10.42,0.0464,Medium
C0125,2024-06,42.73,45.98,11.29,11.43,0.0827,Medium
C0125,2024-07,38.97,53.69,7.34,7.96,0.0521,Medium
C0125,2024-08,36.65,51.2,12.15,7.81,0.0613,Medium
C0125,2024-09,32.4,59.43,8.17,6.09,0.0587,Medium
C0125,2024-10,55.64,33.48,10.88,6.47,0.0728,Medium
C0125,2024-11,53.49,33.52,12.99,13.19,0.0097,Medium
C0125,2024-12,55.36,33.19,11.45,14.83,0.0737,Medium
C0126,2024-01,15.64,83.3,1.06,6.76,0.0305,Low
C0126,2024-02,31.04,66.19,2.77,7.41,0.0724,Low
C0126,2024-03,33.15,66.8,0.05,2.45,0.0525,Low
C0126,2024-04,32.21,65.49,2.3,5.64,0.029,Low
C0126,2024-05,14.72,81.26,4.02,7.8,0.0413,Low
C0126,2024-06,12.15,85.05,2.8,5.02,0.013,Low
C0126,2024-07,13.61,84.18,2.21,4.0,0.0701,Low
C0126,2024-08,10.21,85.98,3.81,6.28,0.0519,Low
C0126,2024-09,19.16,80.58,0.26,6.53,0.0205,Low
C0126,2024-10,24.43,74.8,0.77,4.14,0.0363,Low
C0126,2024-11,27.43,69.77,2.8,4.32,0.0672,Low
C0126,2024-12,10.15,89.46,0.39,7.29,-0.0081,Low
C0127,2024-01,27.67,67.73,4.6,3.62,0.0607,Low
C0127,2024-02,32.04,63.25,4.71,6.44,0.0139,Low
C0127,2024-03,12.16,84.49,3.35,4.46,0.0316,Low
C0127,2024-04,14.78,81.27,3.95,4.72,0.0415,Low
C0127,2024-05,17.54,80.54,1.92,7.13,0.023,Low
C0127,2024-06,12.94,85.8,1.26,7.52,0.0589,Low
C0127,2024-07,24.54,72.79,2.67,5.58,0.0649,Low
C0127,2024-08,23.09,76.33,0.58,2.77,0.038,Low
C0127,2024-09,23.42,71.9,4.68,3.85,0.0515,Low
C0127,2024-10,16.2,83.62,0.18,2.61,0.0423,Low
C0127,2024-11,28.21,70.79,1.0,4.23,0.068,Low
C0127,2024-12,12.83,85.14,2.03,4.91,0.039,Low
C0128,2024-01,54.55,41.22,4.23,13.27,0.0835,Medium
C0128,2024-02,50.98,41.66,7.36,7.25,0.1042,Medium
C0128,2024-03,49.97,41.21,8.82,11.75,0.0894,Medium
C0128,2024-04,47.62,49.27,3.11,10.05,0.0494,Medium
C0128,2024-05,52.69,34.99,12.32,10.45,0.0617,Medium
C0128,2024-06,42.32,44.0,13.68,14.07,0.0891,Medium
C0128,2024-07,50.57,36.26,13.17,6.8,0.0629,Medium
C0128,2024-08,35.35,59.54,5.11,9.76,0.0777,Medium
C0128,2024-09,37.53,56.3,6.17,7.21,0.0694,Medium
C0128,2024-10,43.25,50.24,6.51,12.72,-0.0064,Medium
C0128,2024-11,56.8,31.36,11.84,8.99,0.0549,Medium
C0128,2024-12,33.91,59.6,6.49,13.27,0.0732,Medium
C0129,2024-01,11.58,87.76,0.66,7.15,0.0079,Low
C0129,2024-02,23.88,73.48,2.64,5.93,0.058,Low
C0129,2024-03,15.83,79.85,4.32,3.86,0.0261,Low
C0129,2024-04,23.59,76.05,0.36,6.74,0.0167,Low
C0129,2024-05,15.44,81.17,3.39,6.82,0.0749,Low
C0129,2024-06,26.54,71.68,1.78,6.85,0.054,Low
C0129,2024-07,17.36,79.78,2.86,6.47,0.0131,Low
C0129,2024-08,21.48,74.43,4.09,7.58,0.0248,Low
C0129,2024-09,23.62,73.07,3.31,7.42,0.0411,Low
C0129,2024-10,27.72,68.16,4.12,7.14,0.0421,Low
C0129,2024-11,20.37,79.18,0.45,4.63,0.0302,Low
C0129,2024-12,29.3,70.32,0.38,6.97,0.0246,Low
C0130,2024-01,47.88,48.95,3.17,9.04,0.0529,Medium
C0130,2024-02,36.71,49.16,14.13,9.1,0.1028,Medium
C0130,2024-03,34.83,55.85,9.32,14.49,0.0662,Medium
C0130,2024-04,55.86,35.94,8.2,14.95,0.0245,Medium
C0130,2024-05,50.38,46.66,2.96,14.94,-0.0134,Medium
C0130,2024-06,46.73,47.31,5.96,6.78,0.0463,Medium
C0130,2024-07,30.05,62.11,7.84,13.53,0.0136,Medium
C0130,2024-08,34.8,61.07,4.13,8.57,0.0273,Medium
C0130,2024-09,53.79,32.44,13.77,14.78,0.0927,Medium
C0130,2024-10,39.84,56.69,3.47,13.83,0.0414,Medium
C0130,2024-11,49.08,46.78,4.14,9.87,0.0891,Medium
C0130,2024-12,43.6,41.54,14.86,6.49,0.0521,Medium
C0131,2024-01,44.46,47.0,8.54,8.84,0.0788,Medium
C0131,2024-02,58.16,29.37,12.47,13.66,0.0894,Medium
C0131,2024-03,46.51,40.75,12.74,8.73,0.0258,Medium
C0131,2024-04,44.02,50.27,5.71,14.65,0.0191,Medium
C0131,2024-05,39.39,57.34,3.27,10.74,0.0475,Medium
C0131,2024-06,42.99,44.61,12.4,12.66,0.0095,Medium
C0131,2024-07,42.79,50.87,6.34,8.85,0.0299,Medium
C0131,2024-08,37.07,48.81,14.12,13.74,0.0627,Medium
C0131,2024-09,51.29,40.44,8.27,10.68,0.0851,Medium
C0131,2024-10,35.91,59.31,4.78,12.08,0.0335,Medium
C0131,2024-11,42.15,43.74,14.11,6.8,0.0852,Medium
C0131,2024-12,57.13,38.84,4.03,9.3,0.064,Medium
C0132,2024-01,34.79,50.63,14.58,14.23,0.0497,Medium
C0132,2024-02,43.46,46.75,9.79,6.65,0.0376,Medium
C0132,2024-03,36.8,49.09,14.11,14.18,0.1118,Medium
C0132,2024-04,38.26,47.92,13.82,11.71,0.0138,Medium
C0132,2024-05,32.15,54.03,13.82,14.62,0.0654,Medium
C0132,2024-06,39.1,53.79,7.11,7.62,0.0395,Medium
C0132,2024-07,47.35,38.2,14.45,10.53,0.0776,Medium
C0132,2024-08,40.2,46.67,13.13,9.91,0.0444,Medium
C0132,2024-09,35.79,59.73,4.48,12.92,0.0873,Medium
C0132,2024-10,36.18,57.64,6.18,10.19,0.032,Medium
C0132,2024-11,58.3,27.59,14.11,7.86,0.053,Medium
C0132,2024-12,45.3,46.71,7.99,14.11,0.0455,Medium
C0133,2024-01,53.43,26.74,19.83,28.13,0.0154,High
C0133,2024-02,48.04,37.97,13.99,12.68,0.0033,High
C0133,2024-03,62.52,22.23,15.25,12.94,0.1063,High
C0133,2024-04,69.8,10.54,19.66,19.49,0.0527,High
C0133,2024-05,74.23,11.76,14.01,15.88,0.0434,High
C0133,2024-06,53.27,18.51,28.22,23.08,0.053,High
C0133,2024-07,54.42,16.89,28.69,12.87,0.104,High
C0133,2024-08,61.55,27.66,10.79,19.25,-0.0075,High
C0133,2024-09,62.72,13.32,23.96,23.49,0.0458,High
C0133,2024-10,54.94,32.48,12.58,29.06,0.0484,High
C0133,2024-11,56.63,27.02,16.35,25.79,-0.0743,High
C0133,2024-12,68.42,4.24,27.34,24.11,0.0955,High
C0134,2024-01,24.15,72.03,3.82,2.82,0.0502,Low
C0134,2024-02,10.51,85.73,3.76,4.84,0.0355,Low
C0134,2024-03,21.16,78.8,0.04,6.92,0.0535,Low
C0134,2024-04,26.94,69.55,3.51,7.74,-0.0018,Low
C0134,2024-05,23.28,74.72,2.0,7.72,0.0122,Low
C0134,2024-06,13.16,82.63,4.21,4.17,0.0537,Low
C0134,2024-07,26.52,71.13,2.35,3.19,0.0401,Low
C0134,2024-08,20.34,76.93,2.73,4.62,0.0455,Low
C0134,2024-09,28.72,67.14,4.14,6.63,0.064,Low
C0134,2024-10,30.88,64.91,4.21,3.82,0.0512,Low
C0134,2024-11,20.74,76.91,2.35,2.94,0.0363,Low
C0134,2024-12,12.09,83.27,4.64,5.48,0.0287,Low
C0135,2024-01,57.35,36.16,6.49,11.59,0.084,Medium
C0135,2024-02,40.52,52.58,6.9,10.8,0.0788,Medium
C0135,2024-03,30.0,64.86,5.14,7.87,0.069,Medium
C0135,2024-04,38.39,57.12,4.49,10.54,0.0352,Medium
C0135,2024-05,55.97,38.89,5.14,6.71,0.0902,Medium
C0135,2024-06,46.52,40.86,12.62,14.64,0.0355,Medium
C0135,2024-07,53.78,36.37,9.85,10.44,0.0356,Medium
C0135,2024-08,50.0,44.3,5.7,11.27,0.0499,Medium
C0135,2024-09,47.61,44.6,7.79,13.53,0.0483,Medium
C0135,2024-10,46.13,43.24,10.63,13.06,0.0003,Medium
C0135,2024-11,41.84,47.76,10.4,7.36,0.0596,Medium
C0135,2024-12,51.89,45.85,2.26,7.85,0.0737,Medium
C0136,2024-01,56.35,34.8,8.85,14.37,-0.0105,Medium
C0136,2024-02,33.6,53.97,12.43,8.22,-0.0152,Medium
C0136,2024-03,56.99,29.17,13.84,14.49,0.1628,Medium
C0136,2024-04,53.36,42.94,3.7,11.41,0.069,Medium
C0136,2024-05,31.03,60.5,8.47,7.39,0.0451,Medium
C0136,2024-06,42.97,46.93,10.1,6.67,0.0411,Medium
C0136,2024-07,45.11,50.52,4.37,11.17,0.086,Medium
C0136,2024-08,52.15,41.49,6.36,12.89,0.1424,Medium
C0136,2024-09,42.99,48.72,8.29,11.83,0.0075,Medium
C0136,2024-10,32.58,64.24,3.18,14.31,0.0908,Medium
C0136,2024-11,50.68,45.67,3.65,9.21,0.0918,Medium
C0136,2024-12,31.31,63.61,5.08,14.01,0.0652,Medium
C0137,2024-01,15.03,80.17,4.8,5.68,0.0401,Low
C0137,2024-02,10.71,88.07,1.22,7.29,0.0346,Low
C0137,2024-03,20.4,76.0,3.6,7.51,0.0159,Low
C0137,2024-04,22.93,72.53,4.54,6.83,0.0392,Low
C0137,2024-05,11.65,84.89,3.46,5.43,0.0569,Low
C0137,2024-06,20.25,77.34,2.41,2.42,0.0437,Low
C0137,2024-07,16.96,81.42,1.62,7.67,0.0331,Low
C0137,2024-08,26.78,72.41,0.81,4.92,0.0181,Low
C0137,2024-09,28.47,67.2,4.33,5.76,0.0354,Low
C0137,2024-10,33.65,65.69,0.66,6.65,0.0549,Low
C0137,2024-11,16.62,78.71,4.67,6.32,0.0291,Low
C0137,2024-12,21.08,75.83,3.09,6.62,0.0583,Low
C0138,2024-01,34.06,61.49,4.45,3.62,0.0532,Low
C0138,2024-02,21.55,76.88,1.57,5.49,0.0644,Low
C0138,2024-03,28.25,69.7,2.05,5.78,0.0652,Low
C0138,2024-04,11.3,84.4,4.3,4.75,0.0552,Low
C0138,2024-05,16.56,82.23,1.21,4.9,0.0357,Low
C0138,2024-06,28.75,70.77,0.48,4.86,0.0577,Low
C0138,2024-07,34.79,61.36,3.85,3.26,0.0365,Low
C0138,2024-08,20.24,75.86,3.9,6.63,0.045,Low
C0138,2024-09,15.7,79.69,4.61,5.56,0.044,Low
C0138,2024-10,25.13,72.07,2.8,4.92,0.0107,Low
C0138,2024-11,22.63,76.49,0.88,6.88,0.02,Low
C0138,2024-12,29.16,66.18,4.66,7.68,0.053,Low
C0139,2024-01,34.06,57.2,8.74,7.01,0.0457,Medium
C0139,2024-02,41.5,46.17,12.33,10.11,0.0202,Medium
C0139,2024-03,35.13,59.4,5.47,10.58,0.0647,Medium
C0139,2024-04,46.97,41.74,11.29,14.44,0.0217,Medium
C0139,2024-05,57.37,28.33,14.3,8.2,0.066,Medium
C0139,2024-06,56.85,28.51,14.64,13.73,0.0453,Medium
C0139,2024-07,33.3,52.38,14.32,9.81,0.0631,Medium
C0139,2024-08,31.38,59.55,9.07,9.05,0.0507,Medium
C0139,2024-09,44.2,45.83,9.97,13.82,0.032,Medium
C0139,2024-10,54.59,31.64,13.77,7.08,0.1141,Medium
C0139,2024-11,45.96,48.34,5.7,6.42,0.0763,Medium
C0139,2024-12,34.89,52.55,12.56,13.68,0.0789,Medium
C0140,2024-01,49.28,22.64,28.08,17.77,0.0549,High
C0140,2024-02,41.53,34.06,24.41,20.0,0.0844,High
C0140,2024-03,48.97,37.22,13.81,24.06,0.048,High
C0140,2024-04,52.43,31.16,16.41,29.35,-0.1359,High
C0140,2024-05,62.45,27.08,10.47,19.74,0.0513,High
C0140,2024-06,43.31,31.52,25.17,22.91,0.1311,High
C0140,2024-07,59.96,28.97,11.07,14.53,0.019,High
C0140,2024-08,57.64,21.46,20.9,17.1,0.1107,High
C0140,2024-09,73.16,0.0,26.84,25.0,0.0054,High
C0140,2024-10,74.24,12.59,13.17,20.77,0.0813,High
C0140,2024-11,52.74,24.47,22.79,14.32,0.0126,High
C0140,2024-12,71.07,18.12,10.81,28.45,0.0348,High
C0141,2024-01,50.41,23.8,25.79,12.56,0.0873,High
C0141,2024-02,50.62,32.13,17.25,13.2,0.0965,High
C0141,2024-03,74.62,14.59,10.79,23.79,0.125,High
C0141,2024-04,48.61,30.75,20.64,20.68,0.0741,High
C0141,2024-05,64.6,24.04,11.36,15.49,0.1083,High
C0141,2024-06,46.62,31.91,21.47,15.87,0.0393,High
C0141,2024-07,70.16,1.0,28.84,21.33,0.0208,High
C0141,2024-08,41.74,42.89,15.37,23.78,0.0205,High
C0141,2024-09,58.68,12.44,28.88,19.13,0.0879,High
C0141,2024-10,57.94,26.7,15.36,20.19,0.195,High
C0141,2024-11,56.48,19.39,24.13,28.93,0.0625,High
